iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion
MEX,Mexico,ZACATECAS,2022,9,0,0.0,99.2738,27.78,7.11,2.26,66.73,1653779,21.893
MEX,Mexico,ZACATECAS,2022,10,0,0.0,99.2738,28.39,2.72,0.99,60.04,1653779,21.893
MEX,Mexico,ZACATECAS,2022,11,0,0.0,99.2738,26.14,1.26,0.26,56.01,1653779,21.893
MEX,Mexico,ZACATECAS,2022,12,0,0.0,99.2738,24.7,-0.96,0.0,52.47,1653779,21.893
NIC,Nicaragua,BILWI,2014,1,1,0.2272,90.0,28.13,24.21,5.75,80.74,440073,13.2928
NIC,Nicaragua,BILWI,2014,2,17,3.863,90.0,28.45,24.78,1.16,76.34,440073,13.2928
NIC,Nicaragua,BILWI,2014,3,35,7.9532,90.0,28.94,24.59,1.15,75.76,440073,13.2928
NIC,Nicaragua,BILWI,2014,4,14,3.1813,90.0,30.0,25.6,0.58,75.1,440073,13.2928
NIC,Nicaragua,BILWI,2014,5,7,1.5906,90.0,29.89,26.55,3.39,76.35,440073,13.2928
NIC,Nicaragua,BILWI,2014,6,18,4.0902,90.0,29.71,26.53,9.24,81.1,440073,13.2928
NIC,Nicaragua,BILWI,2014,7,26,5.9081,90.0,29.35,26.8,4.96,81.22,440073,13.2928
NIC,Nicaragua,BILWI,2014,8,37,8.4077,90.0,30.96,26.23,4.91,80.75,440073,13.2928
NIC,Nicaragua,BILWI,2014,9,4,0.9089,90.0,29.6,25.7,8.41,83.47,440073,13.2928
NIC,Nicaragua,BILWI,2014,10,7,1.5906,90.0,30.22,25.49,17.26,83.26,440073,13.2928
NIC,Nicaragua,BILWI,2014,11,3,0.6817,90.0,29.03,24.65,10.99,82.8,440073,13.2928
NIC,Nicaragua,BILWI,2014,12,2,0.4545,90.0,28.38,23.73,6.44,81.57,440073,13.2928
NIC,Nicaragua,BILWI,2015,1,8,1.7619,90.0,28.06,23.85,3.93,79.94,454066,13.7155
NIC,Nicaragua,BILWI,2015,2,3,0.6607,90.0,28.11,23.7,3.9,79.18,454066,13.7155
NIC,Nicaragua,BILWI,2015,3,1,0.2202,90.0,28.55,24.77,2.34,76.92,454066,13.7155
NIC,Nicaragua,BILWI,2015,4,10,2.2023,90.0,29.97,25.41,1.66,77.39,454066,13.7155
NIC,Nicaragua,BILWI,2015,5,7,1.5416,90.0,29.78,25.87,3.9,78.14,454066,13.7155
NIC,Nicaragua,BILWI,2015,6,0,0.0,90.0,29.05,25.82,7.81,84.63,454066,13.7155
NIC,Nicaragua,BILWI,2015,7,3,0.6607,90.0,29.24,26.48,5.21,81.72,454066,13.7155
NIC,Nicaragua,BILWI,2015,8,9,1.9821,90.0,30.4,26.81,5.91,81.1,454066,13.7155
NIC,Nicaragua,BILWI,2015,9,1,0.2202,90.0,30.2,26.4,10.07,82.56,454066,13.7155
NIC,Nicaragua,BILWI,2015,10,2,0.4405,90.0,30.53,26.79,8.13,81.8,454066,13.7155
NIC,Nicaragua,BILWI,2015,11,0,0.0,90.0,29.68,25.54,13.39,82.43,454066,13.7155
NIC,Nicaragua,BILWI,2015,12,0,0.0,90.0,29.13,25.57,7.0,82.09,454066,13.7155
NIC,Nicaragua,BILWI,2016,1,9,1.9228,90.0,28.58,23.83,1.45,79.78,468060,14.1382
NIC,Nicaragua,BILWI,2016,2,11,2.3501,90.0,28.31,23.87,2.89,79.5,468060,14.1382
NIC,Nicaragua,BILWI,2016,3,8,1.7092,90.0,29.07,24.59,1.39,77.69,468060,14.1382
NIC,Nicaragua,BILWI,2016,4,35,7.4777,90.0,30.46,25.74,1.95,78.17,468060,14.1382
NIC,Nicaragua,BILWI,2016,5,112,23.9286,90.0,31.21,26.6,3.76,78.35,468060,14.1382
NIC,Nicaragua,BILWI,2016,6,206,44.0115,90.0,29.8,26.84,15.57,83.65,468060,14.1382
NIC,Nicaragua,BILWI,2016,7,359,76.6996,90.0,29.72,26.84,8.85,82.24,468060,14.1382
NIC,Nicaragua,BILWI,2016,8,141,30.1243,90.0,30.63,26.81,13.2,82.54,468060,14.1382
NIC,Nicaragua,BILWI,2016,9,197,42.0886,90.0,29.83,26.81,11.76,83.15,468060,14.1382
NIC,Nicaragua,BILWI,2016,10,243,51.9164,90.0,30.41,25.98,12.95,82.41,468060,14.1382
NIC,Nicaragua,BILWI,2016,11,98,20.9375,90.0,29.09,25.21,15.23,83.95,468060,14.1382
NIC,Nicaragua,BILWI,2016,12,65,13.8871,90.0,28.56,25.73,3.13,82.29,468060,14.1382
NIC,Nicaragua,BILWI,2017,1,69,14.3137,90.0,28.28,23.08,1.56,77.94,482054,14.5609
NIC,Nicaragua,BILWI,2017,2,100,20.7446,90.0,28.34,24.41,3.39,77.2,482054,14.5609
NIC,Nicaragua,BILWI,2017,3,24,4.9787,90.0,28.75,24.75,2.69,77.87,482054,14.5609
NIC,Nicaragua,BILWI,2017,4,52,10.7872,90.0,30.04,26.05,5.45,78.81,482054,14.5609
NIC,Nicaragua,BILWI,2017,5,111,23.0265,90.0,30.63,26.73,8.4,80.92,482054,14.5609
NIC,Nicaragua,BILWI,2017,6,144,29.8722,90.0,30.02,26.36,7.84,83.12,482054,14.5609
NIC,Nicaragua,BILWI,2017,7,244,50.6167,90.0,29.59,26.41,13.23,83.74,482054,14.5609
NIC,Nicaragua,BILWI,2017,8,84,17.4254,90.0,29.98,26.93,11.6,83.83,482054,14.5609
NIC,Nicaragua,BILWI,2017,9,40,8.2978,90.0,31.34,27.39,5.3,79.29,482054,14.5609
NIC,Nicaragua,BILWI,2017,10,75,15.5584,90.0,29.73,25.94,31.85,85.92,482054,14.5609
NIC,Nicaragua,BILWI,2017,11,21,4.3564,90.0,29.45,24.71,9.17,84.93,482054,14.5609
NIC,Nicaragua,BILWI,2017,12,29,6.0159,90.0,28.51,23.64,7.22,82.76,482054,14.5609
NIC,Nicaragua,BILWI,2018,1,35,7.0558,90.0,27.77,23.26,3.99,83.53,496047,14.9836
NIC,Nicaragua,BILWI,2018,2,71,14.3132,90.0,27.87,25.12,2.25,76.73,496047,14.9836
NIC,Nicaragua,BILWI,2018,3,82,16.5307,90.0,28.38,24.37,2.24,76.33,496047,14.9836
NIC,Nicaragua,BILWI,2018,4,73,14.7163,90.0,29.68,25.3,1.11,76.45,496047,14.9836
NIC,Nicaragua,BILWI,2018,5,31,6.2494,90.0,30.02,26.08,8.44,80.39,496047,14.9836
NIC,Nicaragua,BILWI,2018,6,55,11.0877,90.0,29.44,26.66,7.5,82.41,496047,14.9836
NIC,Nicaragua,BILWI,2018,7,38,7.6606,90.0,29.4,26.41,6.36,82.88,496047,14.9836
NIC,Nicaragua,BILWI,2018,8,58,11.6924,90.0,29.74,27.0,8.07,82.63,496047,14.9836
NIC,Nicaragua,BILWI,2018,9,282,56.8495,90.0,30.4,26.88,5.9,81.1,496047,14.9836
NIC,Nicaragua,BILWI,2018,10,160,32.255,90.0,29.69,26.01,11.64,83.35,496047,14.9836
NIC,Nicaragua,BILWI,2018,11,56,11.2893,90.0,29.43,26.24,7.77,81.68,496047,14.9836
NIC,Nicaragua,BILWI,2018,12,25,5.0398,90.0,28.84,24.24,2.07,77.77,496047,14.9836
NIC,Nicaragua,BILWI,2019,1,89,17.4496,90.0,27.98,23.9,1.85,78.51,510041,15.4063
NIC,Nicaragua,BILWI,2019,2,31,6.0779,90.0,28.51,24.74,1.05,76.33,510041,15.4063
NIC,Nicaragua,BILWI,2019,3,7,1.3724,90.0,28.64,24.21,1.27,75.35,510041,15.4063
NIC,Nicaragua,BILWI,2019,4,2,0.3921,90.0,29.58,25.95,1.53,76.85,510041,15.4063
NIC,Nicaragua,BILWI,2019,5,6,1.1764,90.0,29.68,25.86,4.72,81.92,510041,15.4063
NIC,Nicaragua,BILWI,2019,6,59,11.5677,90.0,30.39,25.96,5.82,82.01,510041,15.4063
NIC,Nicaragua,BILWI,2019,7,38,7.4504,90.0,29.81,26.81,6.06,82.17,510041,15.4063
NIC,Nicaragua,BILWI,2019,8,89,17.4496,90.0,30.32,26.63,5.49,81.65,510041,15.4063
NIC,Nicaragua,BILWI,2019,9,158,30.9779,90.0,30.78,27.21,5.48,80.49,510041,15.4063
NIC,Nicaragua,BILWI,2019,10,367,71.955,90.0,30.8,26.34,9.71,80.51,510041,15.4063
NIC,Nicaragua,BILWI,2019,11,255,49.996,90.0,29.89,25.52,4.52,80.6,510041,15.4063
NIC,Nicaragua,BILWI,2019,12,125,24.5078,90.0,29.4,24.53,3.73,80.88,510041,15.4063
NIC,Nicaragua,BILWI,2020,1,63,12.0221,90.0,29.25,23.75,6.34,78.61,524035,15.829
NIC,Nicaragua,BILWI,2020,2,52,9.923,90.0,28.65,24.32,1.81,77.51,524035,15.829
NIC,Nicaragua,BILWI,2020,3,28,5.3432,90.0,28.98,25.05,1.55,77.17,524035,15.829
NIC,Nicaragua,BILWI,2020,4,81,15.457,90.0,29.83,26.04,0.23,74.11,524035,15.829
NIC,Nicaragua,BILWI,2020,5,95,18.1286,90.0,30.58,26.75,5.08,79.54,524035,15.829
NIC,Nicaragua,BILWI,2020,6,51,9.7322,90.0,30.54,26.48,12.88,82.93,524035,15.829
NIC,Nicaragua,BILWI,2020,7,88,16.7928,90.0,30.39,26.59,6.69,81.95,524035,15.829
NIC,Nicaragua,BILWI,2020,8,114,21.7543,90.0,30.04,26.88,9.69,82.92,524035,15.829
NIC,Nicaragua,BILWI,2020,9,71,13.5487,90.0,30.88,26.67,6.49,80.41,524035,15.829
NIC,Nicaragua,BILWI,2020,10,89,16.9836,90.0,30.49,26.62,11.56,82.82,524035,15.829
NIC,Nicaragua,BILWI,2020,11,151,28.8149,90.0,29.15,25.75,20.41,87.56,524035,15.829
NIC,Nicaragua,BILWI,2020,12,31,5.9156,90.0,28.77,24.33,14.58,82.54,524035,15.829
NIC,Nicaragua,BILWI,2021,1,92,17.0995,90.0,28.11,24.68,2.32,79.94,538028,16.2517
NIC,Nicaragua,BILWI,2021,2,130,24.1623,90.0,28.55,23.85,2.18,78.17,538028,16.2517
NIC,Nicaragua,BILWI,2021,3,66,12.267,90.0,28.66,24.59,1.32,76.79,538028,16.2517
NIC,Nicaragua,BILWI,2021,4,48,8.9215,90.0,29.37,25.76,2.94,78.1,538028,16.2517
NIC,Nicaragua,BILWI,2021,5,63,11.7094,90.0,29.81,26.26,1.47,77.89,538028,16.2517
NIC,Nicaragua,BILWI,2021,6,28,5.2042,90.0,29.67,26.64,10.86,82.21,538028,16.2517
NIC,Nicaragua,BILWI,2021,7,70,13.0105,90.0,29.93,26.72,12.17,82.78,538028,16.2517
NIC,Nicaragua,BILWI,2021,8,74,13.7539,90.0,30.12,26.73,11.02,82.43,538028,16.2517
NIC,Nicaragua,BILWI,2021,9,51,9.4791,90.0,29.89,26.36,6.07,82.72,538028,16.2517
NIC,Nicaragua,BILWI,2021,10,52,9.6649,90.0,30.36,26.62,11.92,81.87,538028,16.2517
NIC,Nicaragua,BILWI,2021,11,33,6.1335,90.0,29.05,25.12,12.59,83.74,538028,16.2517
NIC,Nicaragua,BILWI,2021,12,13,2.4162,90.0,28.83,24.38,4.14,81.38,538028,16.2517
NIC,Nicaragua,BILWI,2022,1,75,13.5864,90.0,28.18,23.23,3.74,79.05,552022,16.6744
NIC,Nicaragua,BILWI,2022,2,114,20.6514,90.0,28.33,24.37,1.36,77.61,552022,16.6744
NIC,Nicaragua,BILWI,2022,3,133,24.0932,90.0,28.88,24.98,1.45,76.89,552022,16.6744
NIC,Nicaragua,BILWI,2022,4,111,20.1079,90.0,29.7,26.05,6.32,78.66,552022,16.6744
NIC,Nicaragua,BILWI,2022,5,76,13.7676,90.0,29.64,26.42,8.84,84.0,552022,16.6744
NIC,Nicaragua,BILWI,2022,6,136,24.6367,90.0,29.62,26.13,13.4,83.94,552022,16.6744
NIC,Nicaragua,BILWI,2022,7,412,74.6347,90.0,29.56,27.04,32.26,83.95,552022,16.6744
NIC,Nicaragua,BILWI,2022,8,466,84.4169,90.0,29.67,26.28,9.25,84.73,552022,16.6744
NIC,Nicaragua,BILWI,2022,9,464,84.0546,90.0,30.42,26.77,8.65,82.44,552022,16.6744
NIC,Nicaragua,BILWI,2022,10,749,135.683,90.0,30.27,26.3,6.31,82.81,552022,16.6744
NIC,Nicaragua,BILWI,2022,11,72,13.043,90.0,29.76,25.99,8.23,81.79,552022,16.6744
NIC,Nicaragua,BILWI,2022,12,0,0.0,90.0,29.07,25.63,3.56,78.67,552022,16.6744
NIC,Nicaragua,BOACO,2014,1,61,35.8446,90.0,30.94,18.11,0.1,77.43,170179,40.7419
NIC,Nicaragua,BOACO,2014,2,111,65.2254,90.0,34.96,18.17,0.04,68.68,170179,40.7419
NIC,Nicaragua,BOACO,2014,3,138,81.0911,90.0,36.06,18.81,0.08,58.64,170179,40.7419
NIC,Nicaragua,BOACO,2014,4,59,34.6694,90.0,38.43,18.98,0.12,55.4,170179,40.7419
NIC,Nicaragua,BOACO,2014,5,99,58.174,90.0,35.6,19.75,3.5,66.41,170179,40.7419
NIC,Nicaragua,BOACO,2014,6,393,230.9333,90.0,33.56,20.18,3.92,78.54,170179,40.7419
NIC,Nicaragua,BOACO,2014,7,538,316.1377,90.0,34.34,20.43,0.28,71.53,170179,40.7419
NIC,Nicaragua,BOACO,2014,8,501,294.3959,90.0,34.81,20.61,4.26,73.69,170179,40.7419
NIC,Nicaragua,BOACO,2014,9,159,93.431,90.0,30.05,19.37,14.21,87.28,170179,40.7419
NIC,Nicaragua,BOACO,2014,10,181,106.3586,90.0,28.67,19.29,9.48,89.98,170179,40.7419
NIC,Nicaragua,BOACO,2014,11,198,116.3481,90.0,28.59,17.16,2.73,88.77,170179,40.7419
NIC,Nicaragua,BOACO,2014,12,36,21.1542,90.0,29.13,16.44,0.03,85.26,170179,40.7419
NIC,Nicaragua,BOACO,2015,1,78,45.2567,90.0,30.37,16.83,0.05,77.03,172350,41.2617
NIC,Nicaragua,BOACO,2015,2,71,41.1952,90.0,34.02,17.39,0.08,68.77,172350,41.2617
NIC,Nicaragua,BOACO,2015,3,94,54.5402,90.0,36.55,19.06,0.18,60.97,172350,41.2617
NIC,Nicaragua,BOACO,2015,4,61,35.3931,90.0,37.71,19.83,0.23,57.57,172350,41.2617
NIC,Nicaragua,BOACO,2015,5,118,68.4653,90.0,36.25,21.31,0.74,61.38,172350,41.2617
NIC,Nicaragua,BOACO,2015,6,172,99.7969,90.0,34.05,21.37,3.06,76.26,172350,41.2617
NIC,Nicaragua,BOACO,2015,7,176,102.1178,90.0,34.71,21.32,1.06,71.68,172350,41.2617
NIC,Nicaragua,BOACO,2015,8,182,105.5991,90.0,35.84,21.25,1.73,68.1,172350,41.2617
NIC,Nicaragua,BOACO,2015,9,94,54.5402,90.0,33.6,20.4,6.78,80.18,172350,41.2617
NIC,Nicaragua,BOACO,2015,10,110,63.8236,90.0,31.33,20.6,5.45,85.91,172350,41.2617
NIC,Nicaragua,BOACO,2015,11,207,120.1044,90.0,29.56,17.78,3.89,87.16,172350,41.2617
NIC,Nicaragua,BOACO,2015,12,316,183.3478,90.0,32.39,18.48,0.63,78.97,172350,41.2617
NIC,Nicaragua,BOACO,2016,1,611,350.0991,90.0,34.5,17.49,0.01,68.67,174522,41.7817
NIC,Nicaragua,BOACO,2016,2,119,68.1862,90.0,35.92,18.47,0.05,62.77,174522,41.7817
NIC,Nicaragua,BOACO,2016,3,229,131.2155,90.0,37.32,18.61,0.19,57.8,174522,41.7817
NIC,Nicaragua,BOACO,2016,4,324,185.6499,90.0,37.73,19.67,0.98,57.85,174522,41.7817
NIC,Nicaragua,BOACO,2016,5,435,249.2522,90.0,37.06,20.48,4.62,69.47,174522,41.7817
NIC,Nicaragua,BOACO,2016,6,610,349.5261,90.0,31.52,20.56,7.98,86.43,174522,41.7817
NIC,Nicaragua,BOACO,2016,7,941,539.187,90.0,30.0,18.64,2.69,85.79,174522,41.7817
NIC,Nicaragua,BOACO,2016,8,581,332.9093,90.0,30.26,21.42,6.87,86.17,174522,41.7817
NIC,Nicaragua,BOACO,2016,9,599,343.2232,90.0,29.08,19.82,7.57,88.99,174522,41.7817
NIC,Nicaragua,BOACO,2016,10,702,402.2416,90.0,29.71,19.42,9.67,89.22,174522,41.7817
NIC,Nicaragua,BOACO,2016,11,508,291.0808,90.0,29.05,16.05,3.38,89.02,174522,41.7817
NIC,Nicaragua,BOACO,2016,12,300,171.8981,90.0,28.35,17.43,1.57,87.45,174522,41.7817
NIC,Nicaragua,BOACO,2017,1,386,218.458,90.0,32.77,16.94,0.03,79.47,176693,42.3014
NIC,Nicaragua,BOACO,2017,2,509,288.0703,90.0,35.08,16.07,0.06,68.09,176693,42.3014
NIC,Nicaragua,BOACO,2017,3,254,143.7522,90.0,36.55,19.1,0.06,60.29,176693,42.3014
NIC,Nicaragua,BOACO,2017,4,331,187.3306,90.0,36.42,20.62,1.9,64.02,176693,42.3014
NIC,Nicaragua,BOACO,2017,5,323,182.8029,90.0,33.55,20.48,8.54,82.45,176693,42.3014
NIC,Nicaragua,BOACO,2017,6,427,241.6621,90.0,31.11,20.57,13.18,87.69,176693,42.3014
NIC,Nicaragua,BOACO,2017,7,499,282.4107,90.0,28.96,19.54,3.03,88.93,176693,42.3014
NIC,Nicaragua,BOACO,2017,8,439,248.4535,90.0,29.3,19.66,8.97,88.71,176693,42.3014
NIC,Nicaragua,BOACO,2017,9,346,195.8199,90.0,30.1,21.34,9.42,89.56,176693,42.3014
NIC,Nicaragua,BOACO,2017,10,355,200.9134,90.0,28.99,19.49,11.11,90.97,176693,42.3014
NIC,Nicaragua,BOACO,2017,11,326,184.5008,90.0,29.38,16.8,0.93,88.19,176693,42.3014
NIC,Nicaragua,BOACO,2017,12,222,125.6416,90.0,28.39,16.06,0.22,85.41,176693,42.3014
NIC,Nicaragua,BOACO,2018,1,246,137.5347,90.0,30.39,16.74,0.07,77.82,178864,42.8212
NIC,Nicaragua,BOACO,2018,2,451,252.1469,90.0,31.85,17.99,0.39,71.2,178864,42.8212
NIC,Nicaragua,BOACO,2018,3,378,211.3338,90.0,35.37,16.12,0.01,61.24,178864,42.8212
NIC,Nicaragua,BOACO,2018,4,449,251.0287,90.0,36.94,19.53,0.84,58.28,178864,42.8212
NIC,Nicaragua,BOACO,2018,5,233,130.2666,90.0,36.98,21.4,10.93,75.33,178864,42.8212
NIC,Nicaragua,BOACO,2018,6,291,162.6934,90.0,29.81,21.05,6.06,88.22,178864,42.8212
NIC,Nicaragua,BOACO,2018,7,511,285.6919,90.0,30.25,21.16,0.9,84.96,178864,42.8212
NIC,Nicaragua,BOACO,2018,8,468,261.6513,90.0,31.35,20.3,2.63,83.42,178864,42.8212
NIC,Nicaragua,BOACO,2018,9,554,309.7325,90.0,31.7,20.13,4.63,84.12,178864,42.8212
NIC,Nicaragua,BOACO,2018,10,575,321.4733,90.0,29.85,20.01,15.55,89.2,178864,42.8212
NIC,Nicaragua,BOACO,2018,11,357,199.593,90.0,28.78,19.72,0.76,88.29,178864,42.8212
NIC,Nicaragua,BOACO,2018,12,376,210.2156,90.0,30.37,16.99,0.09,81.63,178864,42.8212
NIC,Nicaragua,BOACO,2019,1,285,157.4273,90.0,33.89,17.42,0.14,70.6,181036,43.3412
NIC,Nicaragua,BOACO,2019,2,237,130.9132,90.0,35.89,18.34,0.04,62.39,181036,43.3412
NIC,Nicaragua,BOACO,2019,3,202,111.58,90.0,35.53,19.16,0.01,55.34,181036,43.3412
NIC,Nicaragua,BOACO,2019,4,113,62.4185,90.0,38.36,20.05,0.23,55.19,181036,43.3412
NIC,Nicaragua,BOACO,2019,5,135,74.5708,90.0,36.4,21.57,8.5,78.21,181036,43.3412
NIC,Nicaragua,BOACO,2019,6,435,240.2837,90.0,31.14,19.9,3.55,83.73,181036,43.3412
NIC,Nicaragua,BOACO,2019,7,327,180.6271,90.0,33.93,20.67,1.58,78.62,181036,43.3412
NIC,Nicaragua,BOACO,2019,8,586,323.6925,90.0,34.01,20.41,3.69,78.24,181036,43.3412
NIC,Nicaragua,BOACO,2019,9,721,398.2633,90.0,34.34,20.05,7.11,83.17,181036,43.3412
NIC,Nicaragua,BOACO,2019,10,581,320.9306,90.0,29.39,19.72,13.42,89.31,181036,43.3412
NIC,Nicaragua,BOACO,2019,11,501,276.7405,90.0,28.99,18.27,0.76,88.36,181036,43.3412
NIC,Nicaragua,BOACO,2019,12,444,245.2551,90.0,30.77,17.6,0.05,82.31,181036,43.3412
NIC,Nicaragua,BOACO,2020,1,239,130.4535,90.0,33.88,16.93,0.1,71.85,183207,43.8609
NIC,Nicaragua,BOACO,2020,2,169,92.2454,90.0,36.16,18.97,0.04,62.77,183207,43.8609
NIC,Nicaragua,BOACO,2020,3,134,73.1413,90.0,36.74,19.62,0.04,58.42,183207,43.8609
NIC,Nicaragua,BOACO,2020,4,76,41.4831,90.0,38.0,20.62,0.2,52.46,183207,43.8609
NIC,Nicaragua,BOACO,2020,5,68,37.1165,90.0,37.68,20.15,4.92,67.6,183207,43.8609
NIC,Nicaragua,BOACO,2020,6,45,24.5624,90.0,31.83,20.35,8.8,86.09,183207,43.8609
NIC,Nicaragua,BOACO,2020,7,69,37.6623,90.0,31.19,18.97,3.77,85.98,183207,43.8609
NIC,Nicaragua,BOACO,2020,8,188,102.6162,90.0,31.76,20.59,5.2,86.97,183207,43.8609
NIC,Nicaragua,BOACO,2020,9,156,85.1496,90.0,29.84,19.11,14.9,88.29,183207,43.8609
NIC,Nicaragua,BOACO,2020,10,178,97.1579,90.0,28.58,19.71,15.58,90.65,183207,43.8609
NIC,Nicaragua,BOACO,2020,11,208,113.5328,90.0,28.98,19.77,18.26,91.85,183207,43.8609
NIC,Nicaragua,BOACO,2020,12,84,45.8498,90.0,27.64,16.96,1.41,88.9,183207,43.8609
NIC,Nicaragua,BOACO,2021,1,161,86.8491,90.0,28.53,17.7,0.06,85.98,185379,44.3809
NIC,Nicaragua,BOACO,2021,2,178,96.0195,90.0,32.9,16.17,0.05,74.13,185379,44.3809
NIC,Nicaragua,BOACO,2021,3,121,65.2717,90.0,35.82,16.58,0.15,62.51,185379,44.3809
NIC,Nicaragua,BOACO,2021,4,103,55.5618,90.0,36.31,19.21,1.91,65.05,185379,44.3809
NIC,Nicaragua,BOACO,2021,5,154,83.0731,90.0,35.77,20.79,2.38,67.17,185379,44.3809
NIC,Nicaragua,BOACO,2021,6,90,48.5492,90.0,36.77,20.25,9.74,79.94,185379,44.3809
NIC,Nicaragua,BOACO,2021,7,96,51.7858,90.0,30.39,20.59,4.41,85.9,185379,44.3809
NIC,Nicaragua,BOACO,2021,8,123,66.3506,90.0,29.75,19.88,16.34,89.24,185379,44.3809
NIC,Nicaragua,BOACO,2021,9,72,38.8394,90.0,29.07,20.01,12.21,90.3,185379,44.3809
NIC,Nicaragua,BOACO,2021,10,67,36.1422,90.0,30.11,21.0,4.53,89.22,185379,44.3809
NIC,Nicaragua,BOACO,2021,11,82,44.2337,90.0,28.37,17.82,0.11,87.31,185379,44.3809
NIC,Nicaragua,BOACO,2021,12,50,26.9718,90.0,29.68,17.05,0.11,83.67,185379,44.3809
NIC,Nicaragua,BOACO,2022,1,89,47.454,90.0,31.63,16.94,0.05,73.57,187550,44.9006
NIC,Nicaragua,BOACO,2022,2,56,29.8587,90.0,33.46,16.93,0.02,63.09,187550,44.9006
NIC,Nicaragua,BOACO,2022,3,66,35.1906,90.0,36.79,19.68,0.09,56.82,187550,44.9006
NIC,Nicaragua,BOACO,2022,4,41,21.8608,90.0,37.61,21.5,1.15,58.24,187550,44.9006
NIC,Nicaragua,BOACO,2022,5,110,58.651,90.0,35.41,20.82,7.75,76.98,187550,44.9006
NIC,Nicaragua,BOACO,2022,6,215,114.6361,90.0,28.94,19.87,8.47,88.34,187550,44.9006
NIC,Nicaragua,BOACO,2022,7,194,103.4391,90.0,29.26,21.05,4.25,88.25,187550,44.9006
NIC,Nicaragua,BOACO,2022,8,341,181.8182,90.0,29.64,18.92,6.82,87.51,187550,44.9006
NIC,Nicaragua,BOACO,2022,9,299,159.4242,90.0,29.46,20.53,10.08,88.94,187550,44.9006
NIC,Nicaragua,BOACO,2022,10,502,267.662,90.0,29.22,19.16,5.38,89.73,187550,44.9006
NIC,Nicaragua,BOACO,2022,11,98,52.2527,90.0,29.38,18.63,5.91,89.19,187550,44.9006
NIC,Nicaragua,BOACO,2022,12,0,0.0,90.0,29.09,17.43,0.1,87.4,187550,44.9006
NIC,Nicaragua,CARAZO,2014,1,52,28.2841,90.0,30.41,23.46,0.0,74.08,183849,170.0731
NIC,Nicaragua,CARAZO,2014,2,18,9.7906,90.0,31.46,23.92,0.03,68.73,183849,170.0731
NIC,Nicaragua,CARAZO,2014,3,23,12.5103,90.0,32.23,24.53,0.05,64.28,183849,170.0731
NIC,Nicaragua,CARAZO,2014,4,10,5.4392,90.0,33.19,24.79,0.17,65.55,183849,170.0731
NIC,Nicaragua,CARAZO,2014,5,5,2.7196,90.0,32.72,26.22,4.12,69.37,183849,170.0731
NIC,Nicaragua,CARAZO,2014,6,14,7.6149,90.0,32.0,26.19,3.51,77.85,183849,170.0731
NIC,Nicaragua,CARAZO,2014,7,21,11.4224,90.0,32.71,25.81,0.13,72.57,183849,170.0731
NIC,Nicaragua,CARAZO,2014,8,49,26.6523,90.0,32.66,26.13,4.32,73.15,183849,170.0731
NIC,Nicaragua,CARAZO,2014,9,29,15.7738,90.0,31.51,25.7,13.97,78.7,183849,170.0731
NIC,Nicaragua,CARAZO,2014,10,44,23.9327,90.0,30.09,25.19,11.2,82.54,183849,170.0731
NIC,Nicaragua,CARAZO,2014,11,115,62.5513,90.0,29.8,24.02,3.95,81.23,183849,170.0731
NIC,Nicaragua,CARAZO,2014,12,94,51.1289,90.0,30.18,23.16,0.02,78.81,183849,170.0731
NIC,Nicaragua,CARAZO,2015,1,67,36.0556,90.0,30.75,22.49,0.0,74.32,185824,171.9001
NIC,Nicaragua,CARAZO,2015,2,50,26.9072,90.0,31.72,23.37,0.03,68.13,185824,171.9001
NIC,Nicaragua,CARAZO,2015,3,12,6.4577,90.0,32.32,24.14,0.03,64.13,185824,171.9001
NIC,Nicaragua,CARAZO,2015,4,31,16.6825,90.0,33.74,24.93,0.09,65.17,185824,171.9001
NIC,Nicaragua,CARAZO,2015,5,26,13.9917,90.0,33.78,26.37,0.46,66.84,185824,171.9001
NIC,Nicaragua,CARAZO,2015,6,31,16.6825,90.0,32.56,25.99,3.38,74.68,185824,171.9001
NIC,Nicaragua,CARAZO,2015,7,98,52.7381,90.0,33.1,26.04,0.74,72.36,185824,171.9001
NIC,Nicaragua,CARAZO,2015,8,285,153.3709,90.0,33.2,26.56,2.47,70.39,185824,171.9001
NIC,Nicaragua,CARAZO,2015,9,112,60.2721,90.0,32.23,26.05,6.23,76.0,185824,171.9001
NIC,Nicaragua,CARAZO,2015,10,150,80.7215,90.0,32.28,25.98,6.44,77.84,185824,171.9001
NIC,Nicaragua,CARAZO,2015,11,233,125.3875,90.0,30.99,24.51,4.73,78.31,185824,171.9001
NIC,Nicaragua,CARAZO,2015,12,94,50.5855,90.0,31.98,25.17,0.18,75.33,185824,171.9001
NIC,Nicaragua,CARAZO,2016,1,77,41.0013,90.0,32.26,23.66,0.0,69.62,187799,173.7271
NIC,Nicaragua,CARAZO,2016,2,58,30.8841,90.0,32.86,23.47,0.01,65.5,187799,173.7271
NIC,Nicaragua,CARAZO,2016,3,36,19.1694,90.0,33.23,24.65,0.04,65.18,187799,173.7271
NIC,Nicaragua,CARAZO,2016,4,70,37.2739,90.0,33.03,26.03,1.34,67.13,187799,173.7271
